transaction_id,sender_upi,receiver_upi,amount,location,device_type,hour,is_fraud
TXN01603,user2742@upi,shop3137@upi,9447.08,Lucknow,Mobile,13,0
TXN00729,user3461@upi,shop4062@upi,2368.79,Lucknow,Desktop,7,0
TXN00413,user6315@upi,shop7311@upi,194.99,Pune,Mobile,6,0
TXN01099,user7108@upi,shop1199@upi,4276.91,Hyderabad,Mobile,11,0
TXN00826,user3583@upi,shop9190@upi,1380.11,Lucknow,Mobile,21,0
TXN01640,user3971@upi,shop7967@upi,2261.8,Surat,Mobile,14,0
TXN00617,user6641@upi,shop6113@upi,1942.67,Pune,Mobile,10,0
TXN00115,user2958@upi,shop9779@upi,14263.65,Nagpur,Mobile,8,0
TXN00418,user7224@upi,shop6399@upi,6608.94,Pune,Desktop,17,0
TXN01911,user1510@upi,shop3626@upi,49464.15,Bangalore,Tablet,4,1
TXN00970,user3276@upi,shop1003@upi,11358.59,Surat,Mobile,12,0
TXN00605,user3999@upi,shop6499@upi,9819.98,Chennai,Mobile,15,0
TXN01919,user4949@upi,shop8291@upi,78623.87,Chennai,Mobile,2,1
TXN00090,user7624@upi,shop3704@upi,12609.18,Patna,Mobile,14,0
TXN00849,user7090@upi,shop7755@upi,11465.12,Pune,Desktop,10,0
TXN01520,user7419@upi,shop5900@upi,14766.0,Surat,Tablet,8,0
TXN01918,user4982@upi,shop6930@upi,38471.26,Bangalore,Desktop,0,1
TXN00754,user7075@upi,shop2311@upi,9139.34,Nagpur,Mobile,22,0
TXN00499,user3734@upi,shop7024@upi,2368.08,Indore,Mobile,13,0
TXN01277,user2626@upi,shop3527@upi,9709.92,Hyderabad,Desktop,7,0
TXN01326,user9076@upi,shop9333@upi,11288.33,Pune,Tablet,9,0
TXN00012,user4598@upi,shop6313@upi,12644.35,Indore,Mobile,17,0
TXN00397,user7652@upi,shop8520@upi,8479.38,Nagpur,Mobile,14,0
TXN00285,user8292@upi,shop2438@upi,12159.59,Bhopal,Tablet,14,0
TXN01067,user6454@upi,shop9698@upi,500.39,Pune,Desktop,15,0
TXN01192,user7438@upi,shop5186@upi,4520.31,Patna,Desktop,9,0
TXN01745,user6105@upi,shop3714@upi,83527.96,Chennai,Desktop,3,1
TXN00691,user4154@upi,shop6248@upi,7713.28,Delhi,Mobile,20,0
TXN01753,user8624@upi,shop6268@upi,91899.52,Kolkata,Mobile,2,1
TXN01876,user1164@upi,shop4721@upi,53045.24,Kolkata,Desktop,23,1
TXN00690,user7143@upi,shop9426@upi,12044.22,Ahmedabad,Mobile,10,0
TXN00852,user5660@upi,shop1267@upi,7768.96,Patna,Mobile,10,0
TXN00160,user1919@upi,shop5806@upi,5383.37,Pune,Mobile,12,0
TXN00896,user7694@upi,shop1245@upi,13882.27,Pune,Mobile,14,0
TXN01576,user2755@upi,shop1084@upi,5252.33,Nagpur,Mobile,10,0
TXN00258,user4533@upi,shop3449@upi,8236.58,Nagpur,Mobile,11,0
TXN00336,user8793@upi,shop8822@upi,9761.57,Indore,Tablet,10,0
TXN01880,user2258@upi,shop2251@upi,40015.91,Kolkata,Mobile,5,1
TXN01040,user2460@upi,shop5648@upi,6249.17,Indore,Desktop,12,0
TXN00516,user2785@upi,shop3546@upi,1593.81,Ahmedabad,Mobile,11,0
TXN01349,user3875@upi,shop2070@upi,8826.59,Nagpur,Mobile,9,0
TXN01016,user5105@upi,shop8305@upi,291.28,Ahmedabad,Mobile,14,0
TXN00769,user5314@upi,shop5067@upi,4316.47,Pune,Mobile,17,0
TXN01747,user8033@upi,shop4272@upi,65371.36,Bangalore,Tablet,23,1
TXN00762,user4187@upi,shop8450@upi,13946.41,Lucknow,Mobile,8,0
TXN01247,user8583@upi,shop3941@upi,11794.79,Bhopal,Mobile,6,0
TXN01204,user4747@upi,shop2457@upi,14612.17,Chennai,Mobile,17,0
TXN01468,user3878@upi,shop5215@upi,5712.95,Kolkata,Mobile,10,0
TXN01984,user8758@upi,shop9575@upi,77842.59,Kolkata,Desktop,0,1
TXN00522,user5093@upi,shop2551@upi,6936.03,Indore,Desktop,7,0
TXN00023,user9689@upi,shop1009@upi,8988.18,Ahmedabad,Mobile,19,0
TXN00357,user1945@upi,shop8575@upi,10094.79,Kolkata,Desktop,11,0
TXN01278,user4307@upi,shop8194@upi,14544.85,Indore,Desktop,9,0
TXN01313,user3440@upi,shop6328@upi,1348.83,Lucknow,Mobile,11,0
TXN01683,user8753@upi,shop5194@upi,11449.56,Ahmedabad,Mobile,7,0
TXN00341,user5662@upi,shop8444@upi,14836.6,Jaipur,Mobile,18,0
TXN00432,user2406@upi,shop2901@upi,12471.45,Nagpur,Mobile,10,0
TXN00474,user1132@upi,shop6629@upi,12258.46,Bhopal,Mobile,7,0
TXN00218,user7229@upi,shop9725@upi,10558.03,Jaipur,Mobile,14,0
TXN00912,user3459@upi,shop3656@upi,13033.59,Bangalore,Desktop,5,0
TXN01228,user1067@upi,shop9618@upi,11505.05,Bangalore,Mobile,6,0
TXN01597,user5411@upi,shop6956@upi,4215.53,Hyderabad,Desktop,9,0
TXN01012,user7366@upi,shop6450@upi,14939.42,Kolkata,Tablet,9,0
TXN01950,user9138@upi,shop5630@upi,30543.35,Mumbai,Tablet,23,1
TXN00094,user7906@upi,shop5133@upi,12525.31,Ahmedabad,Mobile,12,0
TXN01009,user7159@upi,shop4027@upi,13441.06,Nagpur,Mobile,9,0
TXN01071,user2097@upi,shop4354@upi,2084.7,Hyderabad,Mobile,7,0
TXN01093,user3409@upi,shop8243@upi,5086.88,Delhi,Desktop,18,0
TXN01915,user9249@upi,shop9982@upi,78716.1,Kolkata,Desktop,23,1
TXN01309,user5644@upi,shop4532@upi,2754.33,Nagpur,Mobile,7,0
TXN00697,user1276@upi,shop7381@upi,10102.75,Jaipur,Mobile,15,0
TXN01828,user1868@upi,shop4359@upi,61301.12,Kolkata,Desktop,3,1
TXN00997,user3740@upi,shop4454@upi,8670.58,Bhopal,Mobile,14,0
TXN00154,user2644@upi,shop8213@upi,1504.68,Patna,Mobile,15,0
TXN01100,user2435@upi,shop4533@upi,10920.52,Ahmedabad,Desktop,11,0
TXN01719,user5646@upi,shop5384@upi,90368.57,Bangalore,Mobile,23,1
TXN01998,user4264@upi,shop2537@upi,63018.52,Bangalore,Mobile,4,1
TXN00790,user9363@upi,shop8987@upi,11623.42,Ahmedabad,Desktop,10,0
TXN00581,user4734@upi,shop3201@upi,4514.2,Nagpur,Mobile,17,0
TXN00704,user6633@upi,shop4469@upi,6195.69,Surat,Desktop,7,0
TXN01213,user7935@upi,shop5198@upi,1105.1,Jaipur,Mobile,10,0
TXN01296,user1085@upi,shop8424@upi,5091.31,Chennai,Desktop,22,0
TXN01666,user2710@upi,shop2274@upi,5446.9,Indore,Desktop,3,0
TXN01261,user8993@upi,shop4799@upi,10717.21,Jaipur,Mobile,13,0
TXN00488,user1990@upi,shop7520@upi,7604.09,Surat,Desktop,16,0
TXN00560,user9043@upi,shop3516@upi,827.03,Mumbai,Mobile,9,0
TXN01142,user2666@upi,shop3764@upi,980.01,Chennai,Mobile,13,0
TXN01120,user9612@upi,shop9717@upi,10691.08,Nagpur,Desktop,7,0
TXN00802,user8288@upi,shop3213@upi,14543.44,Nagpur,Mobile,13,0
TXN00513,user3187@upi,shop7461@upi,1131.71,Lucknow,Mobile,14,0
TXN00634,user8606@upi,shop1820@upi,1506.14,Bangalore,Desktop,17,0
TXN01922,user7678@upi,shop3263@upi,68443.65,Bangalore,Mobile,0,1
TXN01788,user7628@upi,shop7421@upi,51430.83,Delhi,Desktop,5,1
TXN01546,user4884@upi,shop1601@upi,2829.22,Kolkata,Desktop,8,0
TXN01151,user1517@upi,shop8051@upi,13203.08,Delhi,Mobile,10,0
TXN00791,user5694@upi,shop8598@upi,9479.37,Bangalore,Desktop,14,0
TXN00117,user2647@upi,shop4180@upi,4450.73,Hyderabad,Mobile,1,0
TXN00741,user7892@upi,shop7068@upi,13123.62,Nagpur,Mobile,9,0
TXN01691,user7503@upi,shop8096@upi,3000.07,Hyderabad,Mobile,10,0
TXN01082,user6346@upi,shop8965@upi,8904.43,Nagpur,Mobile,13,0
TXN00831,user4109@upi,shop4057@upi,8158.87,Hyderabad,Desktop,9,0
TXN00120,user8216@upi,shop6582@upi,2773.61,Mumbai,Mobile,18,0
TXN00657,user7704@upi,shop2752@upi,3821.8,Chennai,Mobile,19,0
TXN01908,user2268@upi,shop4882@upi,36323.35,Kolkata,Mobile,23,1
TXN00636,user1751@upi,shop1158@upi,12781.46,Surat,Mobile,10,0
TXN00370,user6224@upi,shop6253@upi,3561.19,Patna,Mobile,14,0
TXN00269,user1686@upi,shop6170@upi,14001.23,Jaipur,Mobile,17,0
TXN00656,user9552@upi,shop7125@upi,10534.42,Mumbai,Desktop,12,0
TXN00936,user9797@upi,shop6490@upi,6942.43,Bhopal,Mobile,15,0
TXN00823,user1853@upi,shop4568@upi,14599.38,Chennai,Mobile,10,0
TXN00867,user4212@upi,shop9589@upi,3701.23,Delhi,Mobile,11,0
TXN00047,user5915@upi,shop8491@upi,4749.5,Indore,Tablet,1,0
TXN01374,user2120@upi,shop6595@upi,2848.44,Ahmedabad,Mobile,21,0
TXN01709,user3043@upi,shop9177@upi,71912.93,Chennai,Desktop,2,1
TXN00992,user5552@upi,shop5129@upi,1996.76,Kolkata,Mobile,9,0
TXN00877,user8617@upi,shop1136@upi,1008.3,Surat,Mobile,17,0
TXN00774,user1108@upi,shop9871@upi,14370.32,Bhopal,Mobile,14,0
TXN01220,user8046@upi,shop5635@upi,13542.86,Kolkata,Mobile,16,0
TXN02000,user1231@upi,shop4156@upi,41966.45,Chennai,Desktop,2,1
TXN00005,user3615@upi,shop7924@upi,5110.36,Bangalore,Mobile,16,0
TXN01004,user4961@upi,shop4193@upi,7804.09,Surat,Mobile,8,0
TXN01724,user8030@upi,shop3111@upi,95151.34,Chennai,Tablet,1,1
TXN00264,user7397@upi,shop8702@upi,662.58,Pune,Tablet,9,0
TXN01570,user9577@upi,shop4687@upi,2630.46,Hyderabad,Desktop,12,0
TXN01831,user3507@upi,shop2983@upi,61585.8,Delhi,Mobile,3,1
TXN00444,user3999@upi,shop7116@upi,10404.61,Jaipur,Mobile,13,0
TXN01003,user5375@upi,shop2610@upi,3837.61,Lucknow,Mobile,16,0
TXN01078,user3424@upi,shop9131@upi,2265.97,Chennai,Mobile,14,0
TXN00838,user2753@upi,shop8952@upi,2882.33,Mumbai,Mobile,17,0
TXN01791,user8811@upi,shop6002@upi,88205.12,Delhi,Mobile,5,1
TXN00305,user3616@upi,shop6364@upi,14006.94,Nagpur,Mobile,16,0
TXN01366,user1425@upi,shop8439@upi,7763.02,Lucknow,Mobile,7,0
TXN01558,user3960@upi,shop6655@upi,12093.21,Surat,Tablet,12,0
TXN00314,user1637@upi,shop3245@upi,10706.74,Indore,Mobile,11,0
TXN00150,user9903@upi,shop7180@upi,6835.62,Hyderabad,Desktop,21,0
TXN01149,user9518@upi,shop9064@upi,11893.04,Chennai,Mobile,12,0
TXN01214,user4847@upi,shop8715@upi,13624.32,Lucknow,Tablet,21,0
TXN00575,user2641@upi,shop2730@upi,8444.63,Delhi,Desktop,18,0
TXN00051,user2697@upi,shop3200@upi,3974.34,Patna,Mobile,13,0
TXN01553,user7664@upi,shop2080@upi,4947.07,Delhi,Mobile,10,0
TXN00727,user6653@upi,shop8976@upi,11891.94,Patna,Mobile,12,0
TXN00834,user1306@upi,shop6965@upi,11642.49,Chennai,Mobile,6,0
TXN01378,user7158@upi,shop4363@upi,6010.69,Bhopal,Tablet,10,0
TXN01116,user5932@upi,shop5447@upi,10284.8,Nagpur,Mobile,12,0
TXN01167,user6518@upi,shop5478@upi,1018.37,Indore,Mobile,11,0
TXN00471,user5102@upi,shop2350@upi,5583.94,Patna,Mobile,5,0
TXN00972,user5989@upi,shop8122@upi,10769.69,Patna,Mobile,6,0
TXN00654,user8751@upi,shop6952@upi,10741.54,Delhi,Mobile,14,0
TXN00400,user2562@upi,shop9653@upi,13788.09,Chennai,Mobile,18,0
TXN00512,user7767@upi,shop7102@upi,6882.29,Nagpur,Mobile,6,0
TXN00321,user7229@upi,shop3421@upi,12326.7,Chennai,Mobile,20,0
TXN00020,user6573@upi,shop2827@upi,4409.57,Bangalore,Mobile,20,0
TXN00685,user7609@upi,shop2506@upi,5247.55,Patna,Mobile,10,0
TXN00036,user5092@upi,shop2235@upi,6652.53,Bhopal,Desktop,7,0
TXN00903,user1807@upi,shop4110@upi,4374.78,Pune,Desktop,16,0
TXN01779,user2672@upi,shop3413@upi,56876.33,Mumbai,Desktop,1,1
TXN00828,user3061@upi,shop8992@upi,3497.79,Jaipur,Desktop,16,0
TXN01854,user4296@upi,shop3655@upi,54725.04,Kolkata,Tablet,1,1
TXN00408,user6829@upi,shop7150@upi,6483.4,Surat,Mobile,10,0
TXN00921,user3906@upi,shop8460@upi,11242.53,Hyderabad,Tablet,6,0
TXN00538,user1462@upi,shop6761@upi,14213.91,Lucknow,Mobile,20,0
TXN00759,user3579@upi,shop2422@upi,14952.29,Indore,Mobile,14,0
TXN01905,user8214@upi,shop6199@upi,23356.45,Delhi,Mobile,5,1
TXN01063,user7662@upi,shop4571@upi,1999.35,Kolkata,Mobile,23,0
TXN01200,user3131@upi,shop7722@upi,11891.71,Hyderabad,Mobile,18,0
TXN00246,user3712@upi,shop8170@upi,664.95,Hyderabad,Mobile,9,0
TXN01417,user4373@upi,shop4818@upi,4373.67,Jaipur,Mobile,5,0
TXN01128,user1168@upi,shop2581@upi,11737.74,Patna,Mobile,13,0
TXN00785,user9470@upi,shop9748@upi,10811.2,Indore,Mobile,9,0
TXN01743,user6710@upi,shop5822@upi,57363.5,Chennai,Desktop,3,1
TXN00490,user2369@upi,shop6077@upi,1194.53,Patna,Mobile,16,0
TXN00155,user7717@upi,shop3529@upi,1131.68,Indore,Tablet,10,0
TXN00962,user8556@upi,shop3798@upi,4241.04,Hyderabad,Mobile,7,0
TXN00854,user5521@upi,shop9376@upi,8349.28,Patna,Mobile,6,0
TXN01312,user3175@upi,shop3269@upi,7576.41,Ahmedabad,Desktop,14,0
TXN00626,user1152@upi,shop5933@upi,6318.86,Delhi,Mobile,9,0
TXN00686,user6911@upi,shop5809@upi,3284.49,Indore,Mobile,12,0
TXN01562,user6799@upi,shop8678@upi,7538.42,Kolkata,Tablet,12,0
TXN00570,user8357@upi,shop3832@upi,14236.43,Bangalore,Tablet,16,0
TXN01909,user7815@upi,shop2169@upi,71350.96,Bangalore,Mobile,2,1
TXN00018,user2040@upi,shop7304@upi,5730.47,Ahmedabad,Mobile,21,0
TXN00128,user4824@upi,shop5334@upi,11819.54,Surat,Mobile,16,0
TXN01347,user1116@upi,shop4212@upi,14764.11,Surat,Mobile,18,0
TXN01280,user7799@upi,shop6908@upi,9445.31,Chennai,Mobile,16,0
TXN01969,user7125@upi,shop6431@upi,53071.62,Kolkata,Desktop,0,1
TXN00928,user9069@upi,shop3947@upi,13256.12,Chennai,Desktop,21,0
TXN00981,user7974@upi,shop3945@upi,6821.37,Pune,Mobile,11,0
TXN01965,user9843@upi,shop1326@upi,96022.29,Mumbai,Tablet,0,1
TXN00191,user1422@upi,shop3159@upi,232.76,Indore,Desktop,13,0
TXN01140,user3937@upi,shop1209@upi,14980.86,Ahmedabad,Mobile,11,0
TXN00993,user2827@upi,shop3860@upi,13652.87,Nagpur,Mobile,11,0
TXN01956,user5706@upi,shop7874@upi,97548.97,Bangalore,Mobile,3,1
TXN01657,user7823@upi,shop3452@upi,11483.61,Ahmedabad,Desktop,16,0
TXN00607,user8598@upi,shop2929@upi,7063.34,Bhopal,Mobile,13,0
TXN00181,user9071@upi,shop2902@upi,1466.91,Patna,Mobile,11,0
TXN00302,user6658@upi,shop7532@upi,1970.18,Hyderabad,Mobile,7,0
TXN00497,user1480@upi,shop6488@upi,12108.55,Kolkata,Mobile,9,0
TXN01721,user3512@upi,shop7134@upi,87261.57,Kolkata,Tablet,4,1
TXN01710,user6770@upi,shop9887@upi,54067.94,Bangalore,Mobile,1,1
TXN01888,user7294@upi,shop5921@upi,86174.31,Mumbai,Mobile,23,1
TXN01992,user9963@upi,shop7850@upi,51952.45,Bangalore,Mobile,2,1
TXN00518,user2964@upi,shop2481@upi,2372.65,Surat,Mobile,15,0
TXN01985,user9084@upi,shop5129@upi,52948.69,Bangalore,Tablet,0,1
TXN01070,user7274@upi,shop6989@upi,6985.64,Mumbai,Mobile,8,0
TXN00477,user3340@upi,shop2120@upi,7962.32,Mumbai,Mobile,8,0
TXN00158,user5708@upi,shop4727@upi,11204.03,Pune,Tablet,16,0
TXN01244,user5921@upi,shop5073@upi,7851.15,Kolkata,Mobile,13,0
TXN01196,user2644@upi,shop3627@upi,10480.25,Jaipur,Mobile,11,0
TXN00017,user1771@upi,shop2796@upi,2301.09,Bangalore,Desktop,11,0
TXN01536,user2629@upi,shop6328@upi,961.84,Patna,Desktop,12,0
TXN01073,user5380@upi,shop9250@upi,10206.6,Kolkata,Mobile,10,0
TXN01972,user5051@upi,shop1553@upi,41796.66,Mumbai,Tablet,3,1
TXN00547,user5825@upi,shop3086@upi,2673.85,Mumbai,Tablet,20,0
TXN01540,user3948@upi,shop1087@upi,8325.28,Indore,Mobile,4,0
TXN00659,user7790@upi,shop1761@upi,13900.13,Bhopal,Mobile,7,0
TXN01626,user3669@upi,shop3911@upi,12264.31,Surat,Mobile,6,0
TXN01020,user8898@upi,shop2985@upi,8512.99,Patna,Tablet,10,0
TXN01663,user4471@upi,shop7560@upi,9289.47,Chennai,Mobile,17,0
TXN01505,user6349@upi,shop7283@upi,11496.97,Chennai,Desktop,14,0
TXN00960,user5227@upi,shop6954@upi,5887.23,Nagpur,Tablet,10,0
TXN01882,user5795@upi,shop5001@upi,62147.54,Bangalore,Mobile,4,1
TXN00284,user5678@upi,shop9047@upi,3010.67,Bangalore,Desktop,11,0
TXN00798,user1431@upi,shop7504@upi,7864.5,Delhi,Mobile,14,0
TXN01627,user2180@upi,shop7986@upi,3686.35,Patna,Mobile,11,0
TXN00226,user2684@upi,shop3399@upi,3846.96,Bangalore,Mobile,16,0
TXN00027,user9835@upi,shop4295@upi,10697.11,Pune,Tablet,14,0
TXN01771,user9029@upi,shop5596@upi,45752.91,Chennai,Mobile,2,1
TXN00438,user1478@upi,shop4232@upi,6749.13,Pune,Mobile,15,0
TXN01949,user4205@upi,shop5346@upi,57609.23,Chennai,Tablet,5,1
TXN01389,user9327@upi,shop9011@upi,3146.47,Delhi,Desktop,16,0
TXN00230,user9312@upi,shop2215@upi,4663.01,Ahmedabad,Mobile,10,0
TXN00038,user7658@upi,shop8956@upi,7225.56,Bhopal,Mobile,5,0
TXN00750,user3262@upi,shop2951@upi,11219.73,Ahmedabad,Desktop,20,0
TXN01046,user2846@upi,shop3444@upi,10281.8,Patna,Mobile,8,0
TXN01399,user6883@upi,shop2350@upi,4424.82,Jaipur,Mobile,14,0
TXN00470,user5945@upi,shop3604@upi,13117.61,Patna,Mobile,14,0
TXN01693,user9930@upi,shop3551@upi,14228.52,Bangalore,Mobile,10,0
TXN01968,user9776@upi,shop7480@upi,88777.83,Delhi,Mobile,1,1
TXN00688,user4994@upi,shop1653@upi,10241.44,Hyderabad,Mobile,16,0
TXN01844,user3294@upi,shop5560@upi,82796.88,Bangalore,Tablet,0,1
TXN00640,user1960@upi,shop3611@upi,1564.66,Patna,Mobile,16,0
TXN01713,user2625@upi,shop2435@upi,84475.18,Mumbai,Mobile,0,1
TXN01219,user3095@upi,shop9179@upi,13076.48,Bhopal,Mobile,10,0
TXN01159,user1924@upi,shop5001@upi,3721.73,Surat,Mobile,6,0
TXN01416,user9005@upi,shop1439@upi,2808.51,Delhi,Tablet,11,0
TXN01528,user1922@upi,shop2573@upi,5340.2,Ahmedabad,Mobile,5,0
TXN01656,user6984@upi,shop3314@upi,1194.11,Delhi,Mobile,17,0
TXN01301,user2279@upi,shop7050@upi,10155.57,Pune,Mobile,12,0
TXN01823,user9391@upi,shop7113@upi,30181.99,Kolkata,Tablet,2,1
TXN00801,user6328@upi,shop8801@upi,7013.23,Bhopal,Mobile,9,0
TXN01604,user4120@upi,shop4160@upi,10572.85,Patna,Mobile,20,0
TXN00161,user3950@upi,shop3785@upi,2634.29,Lucknow,Desktop,14,0
TXN00957,user9740@upi,shop2286@upi,14605.49,Indore,Desktop,13,0
TXN01187,user2850@upi,shop6185@upi,8190.72,Ahmedabad,Mobile,20,0
TXN00822,user1691@upi,shop9534@upi,1840.9,Ahmedabad,Mobile,8,0
TXN01682,user6952@upi,shop6789@upi,1347.55,Bangalore,Desktop,11,0
TXN00878,user6901@upi,shop2767@upi,295.98,Bhopal,Desktop,11,0
TXN00914,user3155@upi,shop4323@upi,62.96,Indore,Mobile,11,0
TXN00153,user3492@upi,shop9115@upi,14472.72,Bangalore,Mobile,13,0
TXN01871,user4731@upi,shop1351@upi,94499.72,Mumbai,Desktop,23,1
TXN01777,user6957@upi,shop7317@upi,98005.17,Kolkata,Desktop,23,1
TXN00510,user6038@upi,shop2703@upi,3085.86,Chennai,Mobile,20,0
TXN01136,user6149@upi,shop3025@upi,6993.87,Jaipur,Mobile,16,0
TXN01251,user7470@upi,shop2911@upi,209.44,Surat,Mobile,15,0
TXN01684,user3031@upi,shop8999@upi,603.49,Bhopal,Mobile,11,0
TXN00104,user6934@upi,shop8532@upi,10612.56,Pune,Mobile,12,0
TXN01446,user1196@upi,shop7376@upi,3199.39,Chennai,Mobile,17,0
TXN01444,user4105@upi,shop4393@upi,14015.57,Pune,Tablet,7,0
TXN00587,user7035@upi,shop8605@upi,7581.84,Surat,Tablet,14,0
TXN01769,user3069@upi,shop6231@upi,88951.59,Kolkata,Tablet,3,1
TXN01144,user5472@upi,shop7557@upi,5347.9,Surat,Mobile,11,0
TXN00054,user7939@upi,shop5533@upi,670.86,Hyderabad,Desktop,14,0
TXN00152,user8749@upi,shop7246@upi,5797.32,Surat,Desktop,14,0
TXN00404,user7375@upi,shop9856@upi,4982.63,Indore,Desktop,16,0
TXN01943,user2965@upi,shop8281@upi,91110.38,Chennai,Mobile,23,1
TXN00208,user1430@upi,shop5381@upi,444.01,Kolkata,Desktop,10,0
TXN01895,user9501@upi,shop5261@upi,33003.91,Chennai,Desktop,1,1
TXN01123,user6604@upi,shop3821@upi,10651.32,Mumbai,Desktop,7,0
TXN01891,user5999@upi,shop1512@upi,63323.93,Bangalore,Tablet,4,1
TXN00009,user2307@upi,shop4814@upi,12998.59,Pune,Mobile,14,0
TXN01015,user2740@upi,shop8234@upi,10733.85,Delhi,Mobile,6,0
TXN01907,user4845@upi,shop6729@upi,28733.08,Kolkata,Desktop,4,1
TXN01061,user9261@upi,shop1550@upi,6391.21,Pune,Mobile,16,0
TXN00453,user4580@upi,shop7965@upi,1545.22,Bhopal,Mobile,9,0
TXN00254,user6727@upi,shop1436@upi,6229.3,Pune,Mobile,9,0
TXN01328,user4829@upi,shop1305@upi,4044.7,Lucknow,Mobile,9,0
TXN00897,user4323@upi,shop4351@upi,1001.38,Patna,Tablet,11,0
TXN01734,user6921@upi,shop4407@upi,51264.02,Chennai,Desktop,3,1
TXN00881,user1352@upi,shop1651@upi,3718.41,Jaipur,Mobile,12,0
TXN01596,user7980@upi,shop8851@upi,929.63,Pune,Mobile,10,0
TXN01889,user7290@upi,shop9115@upi,21507.88,Chennai,Mobile,0,1
TXN00624,user2771@upi,shop1323@upi,733.04,Delhi,Mobile,10,0
TXN00346,user8822@upi,shop6301@upi,14038.02,Mumbai,Mobile,9,0
TXN01703,user3416@upi,shop9182@upi,89144.11,Mumbai,Desktop,5,1
TXN00263,user2108@upi,shop9618@upi,8165.79,Indore,Tablet,13,0
TXN01635,user2680@upi,shop9381@upi,13297.99,Pune,Mobile,19,0
TXN01322,user5675@upi,shop3359@upi,2748.21,Indore,Mobile,10,0
TXN01439,user9566@upi,shop2684@upi,5865.37,Kolkata,Mobile,13,0
TXN00151,user4912@upi,shop7274@upi,3511.1,Indore,Mobile,10,0
TXN00473,user8812@upi,shop2276@upi,1999.17,Chennai,Mobile,11,0
TXN00641,user8178@upi,shop3969@upi,9173.73,Indore,Mobile,3,0
TXN01983,user4402@upi,shop9025@upi,67472.76,Mumbai,Mobile,4,1
TXN01883,user9248@upi,shop2710@upi,24319.8,Chennai,Desktop,4,1
TXN00551,user6500@upi,shop8317@upi,180.82,Chennai,Mobile,6,0
TXN01780,user1271@upi,shop8550@upi,34962.38,Mumbai,Desktop,4,1
TXN00929,user1025@upi,shop2936@upi,369.56,Surat,Desktop,15,0
TXN00489,user7939@upi,shop7590@upi,1245.59,Jaipur,Mobile,8,0
TXN01812,user6737@upi,shop5641@upi,82821.06,Kolkata,Desktop,23,1
TXN01172,user9728@upi,shop8106@upi,14020.19,Nagpur,Mobile,12,0
TXN00147,user3236@upi,shop2143@upi,4150.95,Indore,Desktop,10,0
TXN01705,user3059@upi,shop8361@upi,71113.31,Kolkata,Mobile,1,1
TXN01929,user2765@upi,shop1741@upi,25900.2,Bangalore,Tablet,3,1
TXN00403,user3362@upi,shop7525@upi,13933.84,Kolkata,Mobile,9,0
TXN00955,user7284@upi,shop1881@upi,1300.93,Pune,Mobile,13,0
TXN01878,user3958@upi,shop5630@upi,23497.55,Bangalore,Desktop,1,1
TXN00660,user8381@upi,shop8493@upi,9880.27,Jaipur,Mobile,12,0
TXN01373,user7915@upi,shop6633@upi,2939.15,Chennai,Mobile,8,0
TXN00464,user6362@upi,shop1040@upi,13034.93,Bhopal,Desktop,15,0
TXN01350,user4734@upi,shop9570@upi,10936.19,Kolkata,Mobile,14,0
TXN00187,user1349@upi,shop1828@upi,11804.05,Chennai,Tablet,16,0
TXN01148,user3502@upi,shop5960@upi,9333.28,Delhi,Desktop,14,0
TXN01225,user6841@upi,shop8949@upi,6871.82,Delhi,Desktop,18,0
TXN00609,user9680@upi,shop5888@upi,6202.48,Bhopal,Desktop,7,0
TXN00144,user2858@upi,shop8560@upi,14206.44,Surat,Desktop,12,0
TXN00752,user1852@upi,shop3633@upi,5842.66,Surat,Mobile,6,0
TXN01535,user7290@upi,shop8932@upi,14999.31,Nagpur,Mobile,13,0
TXN00982,user6821@upi,shop4698@upi,2795.01,Lucknow,Mobile,12,0
TXN00198,user9984@upi,shop6327@upi,5719.76,Lucknow,Mobile,11,0
TXN01634,user5382@upi,shop9906@upi,1854.9,Bhopal,Mobile,12,0
TXN00884,user1482@upi,shop5590@upi,3391.48,Hyderabad,Desktop,14,0
TXN00280,user1530@upi,shop3513@upi,10189.14,Hyderabad,Mobile,16,0
TXN00294,user6669@upi,shop9501@upi,13424.94,Bhopal,Mobile,8,0
TXN01824,user1877@upi,shop7433@upi,30074.87,Mumbai,Desktop,23,1
TXN00401,user8790@upi,shop5441@upi,707.96,Delhi,Mobile,9,0
TXN00123,user7818@upi,shop4697@upi,11637.65,Pune,Mobile,11,0
TXN01208,user5361@upi,shop5717@upi,11199.18,Pune,Mobile,17,0
TXN00203,user2527@upi,shop8075@upi,1457.5,Nagpur,Mobile,7,0
TXN01463,user4236@upi,shop5012@upi,6366.01,Lucknow,Mobile,9,0
TXN00836,user5638@upi,shop6285@upi,6152.97,Hyderabad,Mobile,12,0
TXN00247,user8277@upi,shop5668@upi,11288.34,Indore,Mobile,12,0
TXN01440,user1797@upi,shop7183@upi,11509.04,Patna,Mobile,19,0
TXN01754,user4476@upi,shop9638@upi,37397.07,Kolkata,Mobile,4,1
TXN01902,user6145@upi,shop2049@upi,55235.16,Bangalore,Desktop,2,1
TXN01708,user6960@upi,shop1265@upi,44155.56,Bangalore,Desktop,23,1
TXN01881,user6848@upi,shop4609@upi,55483.35,Bangalore,Tablet,23,1
